Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769368399,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769368400,10,,Aggregated,0.000000,0.000000,840,840,900,900,970,970,970,970,970,970,970,6,0,670.0,684.4532166918119,100.46920005697757,967.7518999669701,107.33333333333333
1769368401,30,,Aggregated,0.000000,0.000000,840,870,970,1000,1900,2000,2000,2000,2000,2000,2000,18,0,670.0,726.5981500127559,56.45349994301796,1961.6399999940768,110.05555555555556
1769368402,40,,Aggregated,1.000000,0.000000,840,980,1000,1600,1900,1900,2000,2000,2000,2000,2000,26,0,840.0,827.7570153989543,56.45349994301796,1961.6399999940768,109.61538461538461
1769368403,50,,Aggregated,6.000000,0.000000,840,1000,1200,1500,1800,1900,2000,2000,2000,2000,2000,43,0,840.0,810.0395814087892,55.22949993610382,1961.6399999940768,109.5813953488372
1769368404,60,,Aggregated,6.666667,0.000000,840,1000,1500,1600,1900,2000,2000,2100,2100,2100,2100,62,0,840.0,841.9336129145156,55.22949993610382,2051.8371000653133,109.37096774193549
1769368405,70,,Aggregated,8.500000,0.000000,840,1100,1500,1600,1900,2000,2100,2200,2200,2200,2200,79,0,840.0,868.9657797538853,55.22949993610382,2158.185899956152,109.24050632911393
1769368406,80,,Aggregated,10.800000,0.000000,870,1100,1400,1600,1900,2100,2200,3800,3800,3800,3800,99,0,870.0,877.106776773798,55.22949993610382,3772.6800000527874,109.3030303030303
1769368407,80,,Aggregated,12.333333,0.000000,870,1100,1300,1500,1900,2000,2200,2700,3800,3800,3800,134,0,860.0,882.4462917973913,55.22949993610382,3772.6800000527874,108.88059701492537
1769368408,80,,Aggregated,13.285714,0.000000,900,1200,1500,1600,1900,2100,3000,3800,3800,3800,3800,169,0,900.0,933.8331284062089,55.21449993830174,3828.211299958639,108.93491124260355
1769368409,80,,Aggregated,14.750000,0.000000,930,1200,1500,1600,1900,2000,3000,3800,3800,3800,3800,187,0,930.0,946.2028983992868,55.21449993830174,3828.211299958639,108.77005347593582
1769368410,80,,Aggregated,17.222222,0.000000,910,1200,1500,1600,1900,2100,3400,3800,4100,4100,4100,217,0,910.0,957.2963290348915,55.21449993830174,4094.3141999887303,108.51612903225806
1769368411,80,,Aggregated,17.600000,0.000000,840,1200,1500,1600,1800,2000,3000,3800,4100,4100,4100,251,0,840.0,924.1605031900516,55.21449993830174,4094.3141999887303,108.54183266932272
1769368412,80,,Aggregated,20.400000,0.000000,840,1200,1400,1600,1800,2000,3000,3800,4100,4100,4100,275,0,840.0,913.7483167296953,55.21449993830174,4094.3141999887303,108.46545454545455
1769368413,80,,Aggregated,22.400000,0.000000,840,1200,1400,1600,1900,2000,3600,3800,4100,4100,4100,300,0,840.0,936.479196002086,55.090899928472936,4094.3141999887303,108.31
1769368414,80,,Aggregated,24.500000,0.000000,860,1200,1400,1600,1900,2000,3400,3600,4100,4100,4100,330,0,840.0,936.3167615180524,55.090899928472936,4094.3141999887303,108.2939393939394
1769368415,80,,Aggregated,25.100000,0.000000,870,1200,1500,1600,1900,2000,3000,3600,4100,4100,4100,358,0,860.0,945.7265617346713,55.090899928472936,4094.3141999887303,108.3072625698324
1769368416,80,,Aggregated,25.800000,0.000000,870,1200,1500,1600,1900,2000,3000,3600,4100,4100,4100,382,0,860.0,941.1426649242396,55.090899928472936,4094.3141999887303,108.39005235602095
1769368417,80,,Aggregated,27.300000,0.000000,880,1200,1500,1600,1900,2000,2700,3600,4100,4100,4100,406,0,880.0,939.1880433543658,55.090899928472936,4094.3141999887303,108.32758620689656
1769368418,80,,Aggregated,27.700000,0.000000,900,1200,1500,1600,1900,2000,2700,3600,4100,4100,4100,439,0,900.0,949.1177974976832,54.74699998740107,4094.3141999887303,108.24373576309794
1769368419,80,,Aggregated,27.200000,0.000000,880,1200,1500,1600,1900,2000,2200,3600,4100,4100,4100,464,0,870.0,935.2159965552535,54.74699998740107,4094.3141999887303,108.33620689655173
1769368420,80,,Aggregated,27.000000,0.000000,880,1200,1500,1600,1900,2000,2200,3600,4100,4100,4100,493,0,880.0,930.5890290098242,54.74699998740107,4094.3141999887303,108.41784989858012
1769368421,80,,Aggregated,26.900000,0.000000,900,1200,1500,1600,1900,2000,2100,3600,4100,4100,4100,523,0,900.0,934.0557634833146,54.74699998740107,4094.3141999887303,108.32504780114722
1769368422,80,,Aggregated,27.000000,0.000000,910,1200,1500,1600,1900,2000,2200,3600,4100,4100,4100,549,0,910.0,937.0981049204402,54.74699998740107,4094.3141999887303,108.3023679417122
1769368423,80,,Aggregated,27.000000,0.000000,900,1200,1500,1600,1900,2000,2100,3600,4100,4100,4100,581,0,900.0,927.8520934619154,54.74699998740107,4094.3141999887303,108.39414802065404
1769368424,80,,Aggregated,27.100000,0.000000,880,1200,1500,1600,1900,2000,2100,3600,4100,4100,4100,608,0,880.0,915.218833389908,54.74699998740107,4094.3141999887303,108.47697368421052
1769368425,80,,Aggregated,27.100000,0.000000,880,1200,1500,1600,1900,2000,2100,3600,4100,4100,4100,637,0,880.0,917.7653660933419,54.74699998740107,4094.3141999887303,108.4552590266876
1769368426,80,,Aggregated,28.000000,0.000000,860,1200,1500,1600,1900,2000,2100,3600,4100,4100,4100,667,0,860.0,908.4640982026036,54.74699998740107,4094.3141999887303,108.48125937031485
1769368427,80,,Aggregated,26.700000,0.000000,860,1200,1500,1600,1900,2000,2100,3600,4100,4100,4100,698,0,840.0,905.9875146155632,54.74699998740107,4094.3141999887303,108.46848137535817
1769368428,80,,Aggregated,28.000000,0.000000,840,1200,1400,1600,1900,2000,2100,3400,4100,4100,4100,732,0,840.0,895.6157502747214,54.74699998740107,4094.3141999887303,108.55191256830601
1769368429,80,,Aggregated,29.000000,0.000000,840,1200,1400,1600,1900,2000,2100,3400,4100,4100,4100,757,0,840.0,893.0177207412739,54.74699998740107,4094.3141999887303,108.56406869220608
1769368430,80,,Aggregated,28.100000,0.000000,840,1200,1400,1600,1900,2000,2100,3400,4100,4100,4100,786,0,840.0,890.9253276091865,54.74699998740107,4094.3141999887303,108.54961832061069
1769368431,80,,Aggregated,29.600000,0.000000,840,1200,1400,1600,1900,2000,2100,3000,4100,4100,4100,813,0,840.0,891.4951809358624,54.74699998740107,4094.3141999887303,108.49569495694956
1769368432,80,,Aggregated,29.200000,0.000000,840,1200,1400,1600,1900,2000,2100,3000,4100,4100,4100,841,0,840.0,894.2135241387609,54.74699998740107,4094.3141999887303,108.4756242568371
1769368433,80,,Aggregated,29.000000,0.000000,840,1200,1400,1600,1900,2000,2100,3000,4100,4100,4100,869,0,840.0,898.3613046038075,54.74699998740107,4094.3141999887303,108.43843498273878
1769368434,80,,Aggregated,28.300000,0.000000,840,1200,1400,1600,1900,2000,2100,2700,4100,4100,4100,903,0,840.0,897.0464984504744,54.722200031392276,4094.3141999887303,108.32004429678848
1769368435,80,,Aggregated,29.000000,0.000000,840,1200,1400,1600,1800,2000,2100,2700,4100,4100,4100,923,0,840.0,894.7947223189984,54.722200031392276,4094.3141999887303,108.3445287107259
1769368436,80,,Aggregated,28.700000,0.000000,840,1200,1400,1600,1900,2000,2100,2700,4100,4100,4100,952,0,840.0,892.5377648113933,54.722200031392276,4094.3141999887303,108.37394957983193
1769368437,80,,Aggregated,30.000000,0.000000,840,1200,1400,1600,1900,2000,2100,2700,4100,4100,4100,984,0,820.0,891.4720731711903,54.722200031392276,4094.3141999887303,108.35569105691057
1769368438,80,,Aggregated,28.000000,0.000000,840,1200,1400,1600,1900,2000,2100,2500,3800,4100,4100,1007,0,840.0,895.3193163854378,54.722200031392276,4094.3141999887303,108.32472691161867
1769368439,80,,Aggregated,28.400000,0.000000,820,1200,1400,1600,1900,2000,2100,2500,3800,4100,4100,1039,0,820.0,890.6375397500045,54.722200031392276,4094.3141999887303,108.32242540904716
