Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769370358,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769370359,10,,Aggregated,0.000000,0.000000,800,800,840,840,840,840,840,840,840,840,840,4,0,380.0,538.2035749789793,140.02139994408935,838.5805999860168,108.5
1769370360,20,,Aggregated,0.000000,0.000000,800,1100,1300,1300,1600,1600,1600,1600,1600,1600,1600,11,0,800.0,793.3225636476312,100.4072999348864,1594.5233000675216,108.63636363636364
1769370361,30,,Aggregated,2.000000,0.000000,800,1100,1500,1600,1800,2000,2300,2300,2300,2300,2300,27,0,800.0,820.7548148283321,57.62370000593364,2347.386199980974,109.25925925925925
1769370362,40,,Aggregated,4.500000,0.000000,800,1200,1400,1500,1700,2000,2800,2800,2800,2800,2800,41,0,800.0,867.5046707418315,57.29040002916008,2787.8493999596685,108.82926829268293
1769370363,50,,Aggregated,7.000000,0.000000,800,1100,1300,1500,1800,2300,3700,4000,4000,4000,4000,65,0,800.0,922.6341984700412,55.38639996666461,4022.34749996569,108.58461538461539
1769370364,50,,Aggregated,8.000000,0.000000,800,1100,1300,1400,1800,2000,3700,4000,4000,4000,4000,84,0,790.0,901.5300428630629,55.38639996666461,4022.34749996569,108.52380952380952
1769370365,50,,Aggregated,10.800000,0.000000,800,1100,1400,1500,1900,2100,2800,3700,4000,4000,4000,105,0,800.0,907.7741495278176,55.38639996666461,4022.34749996569,108.56190476190476
1769370366,50,,Aggregated,12.000000,0.000000,760,1100,1300,1500,1800,2100,2800,3700,4000,4000,4000,118,0,760.0,863.6759533931628,55.38639996666461,4022.34749996569,108.76271186440678
1769370367,50,,Aggregated,13.571429,0.000000,760,1200,1300,1500,1800,2000,2800,3700,4000,4000,4000,135,0,760.0,865.4608637077251,55.38639996666461,4022.34749996569,108.82962962962964
1769370368,50,,Aggregated,13.875000,0.000000,790,1200,1300,1500,1700,2000,2800,3700,4000,4000,4000,149,0,790.0,868.5875369154617,55.38639996666461,4022.34749996569,108.64429530201342
