Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769368713,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769368714,10,,Aggregated,0.000000,0.000000,150,370,540,540,950,950,950,950,950,950,950,7,0,150.0,346.75138571765274,138.0184000590816,945.4677000176162,111.71428571428571
1769368715,20,,Aggregated,0.000000,0.000000,540,860,960,960,1300,2000,2000,2000,2000,2000,2000,16,0,450.0,639.0669562533731,121.4268000330776,1954.3832000344992,109.0625
1769368716,30,,Aggregated,6.000000,0.000000,650,950,1200,1300,1700,1900,2000,2000,2000,2000,2000,30,0,580.0,757.4076966693004,55.03549997229129,1954.3832000344992,108.56666666666666
1769368717,40,,Aggregated,6.500000,0.000000,580,920,1000,1300,1600,1700,2000,2000,2000,2000,2000,46,0,580.0,722.1809434780406,55.03549997229129,1954.3832000344992,108.8913043478261
1769368718,60,,Aggregated,8.000000,0.000000,580,910,1200,1300,1600,1900,2000,2100,2100,2100,2100,65,0,580.0,715.7099599967926,54.93079998996109,2058.1976000685245,109.0
1769368719,70,,Aggregated,10.500000,0.000000,630,920,1200,1400,1700,1900,2000,2100,2100,2100,2100,83,0,630.0,743.3714445719653,54.93079998996109,2058.1976000685245,108.73493975903614
1769368720,80,,Aggregated,12.200000,0.000000,600,960,1300,1400,1700,1900,2000,2000,2100,2100,2100,115,0,600.0,756.1474556457656,54.93079998996109,2058.1976000685245,108.98260869565217
1769368721,90,,Aggregated,12.666667,0.000000,680,1200,1400,1500,1800,1900,2000,2100,2100,2100,2100,143,0,680.0,811.2162517430912,54.93079998996109,2063.9597000554204,108.8881118881119
1769368722,100,,Aggregated,15.571429,0.000000,650,1100,1400,1500,1800,1900,2000,2100,2100,2100,2100,172,0,640.0,801.8210563939986,54.93079998996109,2063.9597000554204,108.90116279069767
1769368723,110,,Aggregated,16.500000,0.000000,680,1200,1400,1500,1800,1900,2000,2100,2100,2100,2100,211,0,680.0,820.7435691960915,54.93079998996109,2063.9597000554204,108.54976303317535
1769368724,120,,Aggregated,17.777778,0.000000,720,1200,1500,1600,1800,1900,2000,2100,2100,2100,2100,255,0,720.0,849.338075688894,54.32280001696199,2063.9597000554204,108.5764705882353
1769368725,130,,Aggregated,20.100000,0.000000,680,1200,1400,1500,1800,1900,2000,2000,2100,2100,2100,309,0,680.0,811.8881417489625,53.55320009402931,2063.9597000554204,108.75404530744336
