Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769367819,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769367820,10,,Aggregated,0.000000,0.000000,150,150,790,790,790,790,790,790,790,790,790,3,0,150.0,360.33109994605184,144.08489991910756,789.8440998978913,113.0
1769367821,20,,Aggregated,0.000000,0.000000,830,1400,1500,1500,1700,1700,1700,1700,1700,1700,1700,11,0,830.0,970.6806181612509,144.08489991910756,1709.332300000824,107.81818181818181
1769367822,20,,Aggregated,3.000000,0.000000,1400,1600,1700,1700,1900,2800,2800,2800,2800,2800,2800,16,0,1200.0,1231.4052312503918,144.08489991910756,2835.708300000988,106.9375
1769367823,20,,Aggregated,5.500000,0.000000,1200,1600,1700,1900,2000,2800,3200,3200,3200,3200,3200,23,0,1200.0,1286.399530429069,60.682800016365945,3237.5551000004634,107.21739130434783
1769367824,20,,Aggregated,5.500000,0.000000,1200,1600,1800,1900,2800,3300,3400,3400,3400,3400,3400,32,0,1200.0,1287.1224437512865,57.89040005765855,3380.7270999532193,107.75
1769367825,20,,Aggregated,5.250000,0.000000,1100,1600,1700,1800,2800,3300,3400,3400,3400,3400,3400,39,0,1100.0,1175.5953948729887,56.23869993723929,3380.7270999532193,108.07692307692308
1769367826,20,,Aggregated,6.400000,0.000000,1100,1600,1700,1900,2000,3200,3400,3400,3400,3400,3400,45,0,1100.0,1158.501026668172,56.23869993723929,3380.7270999532193,108.04444444444445
1769367827,20,,Aggregated,6.333333,0.000000,1000,1600,1700,1900,2000,3200,3300,3400,3400,3400,3400,55,0,1000.0,1145.8186254561456,56.23869993723929,3380.7270999532193,107.76363636363637
1769367828,20,,Aggregated,6.285714,0.000000,1000,1500,1700,1800,2000,2800,3300,3400,3400,3400,3400,62,0,1000.0,1098.4518806480112,56.23869993723929,3380.7270999532193,107.87096774193549
1769367829,20,,Aggregated,6.285714,0.000000,1000,1500,1700,1700,2000,2800,3300,3400,3400,3400,3400,70,0,1000.0,1069.947877145439,54.61540003307164,3380.7270999532193,107.98571428571428
1769367830,20,,Aggregated,6.750000,0.000000,1000,1400,1700,1700,2000,2800,3300,3400,3400,3400,3400,75,0,1000.0,1036.6171733352046,54.61540003307164,3380.7270999532193,108.10666666666667
1769367831,20,,Aggregated,7.000000,0.000000,980,1300,1600,1700,1900,2000,3300,3400,3400,3400,3400,82,0,940.0,1002.397503659822,54.61540003307164,3380.7270999532193,108.3170731707317
1769367832,20,,Aggregated,7.200000,0.000000,1000,1300,1600,1700,2000,2000,3300,3400,3400,3400,3400,90,0,980.0,1009.2620777781121,54.61540003307164,3380.7270999532193,108.41111111111111
1769367833,20,,Aggregated,7.000000,0.000000,980,1300,1600,1700,1900,2000,3300,3400,3400,3400,3400,100,0,940.0,983.3571089990437,54.61540003307164,3380.7270999532193,108.47
1769367834,20,,Aggregated,7.400000,0.000000,1000,1300,1600,1700,1900,2000,3200,3300,3400,3400,3400,104,0,980.0,986.0344499992117,54.61540003307164,3380.7270999532193,108.33653846153847
1769367835,20,,Aggregated,7.700000,0.000000,980,1300,1600,1700,1900,2000,3200,3300,3400,3400,3400,112,0,940.0,972.1849276767379,54.61540003307164,3380.7270999532193,108.32142857142857
1769367836,20,,Aggregated,7.000000,0.000000,1000,1300,1500,1700,1900,2000,3200,3300,3400,3400,3400,117,0,1000.0,977.3317179473468,54.61540003307164,3380.7270999532193,108.28205128205128
1769367837,20,,Aggregated,7.000000,0.000000,1000,1300,1500,1700,1900,2000,3200,3300,3400,3400,3400,121,0,1000.0,976.1658016513371,54.61540003307164,3380.7270999532193,108.20661157024793
1769367838,20,,Aggregated,7.200000,0.000000,1000,1300,1500,1700,1900,2000,3200,3300,3400,3400,3400,130,0,1000.0,980.4194499989255,54.61540003307164,3380.7270999532193,108.2
1769367839,20,,Aggregated,6.700000,0.000000,1000,1300,1500,1600,1900,2000,3200,3300,3400,3400,3400,138,0,980.0,969.0795398538298,54.61540003307164,3380.7270999532193,108.21739130434783
1769367840,20,,Aggregated,6.700000,0.000000,980,1300,1500,1600,1900,2000,3200,3300,3400,3400,3400,146,0,960.0,967.3124424665082,54.61540003307164,3380.7270999532193,108.21232876712328
1769367841,20,,Aggregated,6.600000,0.000000,940,1300,1400,1600,1900,2000,2800,3300,3400,3400,3400,153,0,940.0,947.4871477136522,54.61540003307164,3380.7270999532193,108.2483660130719
1769367842,20,,Aggregated,7.100000,0.000000,880,1300,1400,1600,1900,2000,2800,3300,3400,3400,3400,161,0,880.0,941.5420633567185,54.61540003307164,3380.7270999532193,108.35403726708074
1769367843,20,,Aggregated,6.700000,0.000000,860,1200,1400,1600,1900,2000,2800,3300,3400,3400,3400,168,0,830.0,915.2082726220777,54.61540003307164,3380.7270999532193,108.57142857142857
1769367844,20,,Aggregated,7.200000,0.000000,860,1200,1400,1600,1900,2000,2800,3300,3400,3400,3400,174,0,860.0,917.6565304622001,54.61540003307164,3380.7270999532193,108.5919540229885
1769367845,20,,Aggregated,6.600000,0.000000,880,1300,1500,1600,1900,2000,2800,3300,3400,3400,3400,182,0,860.0,924.5262236288329,54.61540003307164,3380.7270999532193,108.65384615384616
1769367846,20,,Aggregated,7.100000,0.000000,940,1300,1500,1600,1900,2000,2800,3300,3400,3400,3400,187,0,940.0,935.216898932794,54.61540003307164,3380.7270999532193,108.55080213903743
1769367847,20,,Aggregated,7.100000,0.000000,940,1300,1500,1600,1900,2000,2800,3300,3400,3400,3400,197,0,940.0,929.791869036617,54.61540003307164,3380.7270999532193,108.49746192893402
1769367848,20,,Aggregated,6.800000,0.000000,880,1300,1500,1700,1900,2000,2100,3200,3400,3400,3400,204,0,860.0,926.9886622559188,54.61540003307164,3380.7270999532193,108.5343137254902
1769367849,20,,Aggregated,7.200000,0.000000,940,1300,1500,1700,1900,2000,2100,3200,3400,3400,3400,207,0,940.0,935.6199714983926,54.61540003307164,3380.7270999532193,108.512077294686
1769367850,20,,Aggregated,7.300000,0.000000,860,1300,1500,1600,1900,2000,2100,3200,3400,3400,3400,214,0,860.0,914.1273799077086,54.61540003307164,3380.7270999532193,108.67757009345794
