Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769369896,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769369897,10,,Aggregated,0.000000,0.000000,130,130,170,170,480,480,480,480,480,480,480,6,0,120.1187000842765,191.02806663916758,120.1187000842765,480.5692998925224,115.83333333333333
1769369898,20,,Aggregated,0.000000,0.000000,300,400,600,600,1200,1400,1400,1400,1400,1400,1400,16,0,290.0,430.3312999836635,99.43649999331683,1396.6187000041828,109.9375
1769369899,30,,Aggregated,6.000000,0.000000,480,600,1200,1200,1300,1400,2100,2100,2100,2100,2100,24,0,400.0,618.7512624795394,99.43649999331683,2073.08090000879,108.58333333333333
1769369900,40,,Aggregated,7.500000,0.000000,500,750,1200,1300,2100,2700,3200,3200,3200,3200,3200,39,0,500.0,745.8238461359332,57.89730011019856,3210.8656999189407,108.48717948717949
1769369901,50,,Aggregated,7.333333,0.000000,600,1100,1400,1600,2500,2900,3000,3200,3200,3200,3200,60,0,580.0,922.81996832268,57.89730011019856,3210.8656999189407,108.4
1769369902,50,,Aggregated,9.250000,0.000000,700,1200,1400,1600,2200,2700,3200,3700,3700,3700,3700,82,0,620.0,948.2147963362655,55.21310004405677,3734.6969000063837,108.07317073170732
1769369903,50,,Aggregated,9.250000,0.000000,660,1100,1400,1400,2200,2900,3700,4000,4000,4000,4000,93,0,660.0,930.608938702242,55.21310004405677,3986.061800038442,108.45161290322581
1769369904,50,,Aggregated,13.333333,0.000000,660,1100,1400,1600,2100,2700,3200,3700,4000,4000,4000,116,0,620.0,893.1098896508298,54.648300050757825,3986.061800038442,108.6896551724138
1769369905,50,,Aggregated,13.285714,0.000000,760,1200,1400,1600,2000,2700,3200,3700,4000,4000,4000,132,0,750.0,931.0259757542306,54.648300050757825,3986.061800038442,108.4090909090909
1769369906,50,,Aggregated,13.875000,0.000000,700,1200,1400,1600,2000,2500,3200,3700,4000,4000,4000,146,0,660.0,904.4528219144,54.648300050757825,3986.061800038442,108.46575342465754
1769369907,50,,Aggregated,14.444444,0.000000,620,1100,1400,1600,2000,2700,3500,4000,4000,4000,4000,166,0,600.0,888.6264048163297,54.648300050757825,4026.8096999498084,108.69277108433735
1769369908,50,,Aggregated,14.200000,0.000000,670,1200,1400,1600,2000,2500,3500,4000,4000,4000,4000,182,0,660.0,904.4530368115815,54.648300050757825,4026.8096999498084,108.61538461538461
1769369909,50,,Aggregated,15.800000,0.000000,700,1100,1400,1600,1900,2400,3200,3700,4000,4000,4000,203,0,700.0,898.8271940882626,54.648300050757825,4026.8096999498084,108.62068965517241
1769369910,50,,Aggregated,16.500000,0.000000,700,1100,1400,1400,1900,2400,3200,3700,4000,4000,4000,218,0,680.0,879.6473009161515,54.648300050757825,4026.8096999498084,108.69266055045871
1769369911,50,,Aggregated,17.900000,0.000000,740,1200,1400,1600,1900,2400,3300,3700,4000,4000,4000,237,0,740.0,904.1778962019799,54.648300050757825,4026.8096999498084,108.63291139240506
1769369912,50,,Aggregated,17.700000,0.000000,740,1100,1400,1600,1900,2200,3200,3700,4000,4000,4000,255,0,740.0,892.9874792151774,54.648300050757825,4026.8096999498084,108.63921568627451
1769369913,50,,Aggregated,17.800000,0.000000,740,1100,1400,1500,1900,2100,3200,3700,4000,4000,4000,272,0,740.0,883.8016654395581,54.648300050757825,4026.8096999498084,108.65808823529412
1769369914,50,,Aggregated,17.200000,0.000000,770,1100,1400,1600,1900,2100,3200,3700,4000,4000,4000,290,0,760.0,892.1823189646037,54.648300050757825,4026.8096999498084,108.51379310344828
1769369915,50,,Aggregated,17.500000,0.000000,780,1100,1400,1600,1900,2100,3200,3500,4000,4000,4000,304,0,770.0,899.8608325652497,54.648300050757825,4026.8096999498084,108.4407894736842
1769369916,50,,Aggregated,17.200000,0.000000,780,1100,1400,1600,1900,2100,3200,3500,4000,4000,4000,324,0,770.0,897.8792061723113,54.648300050757825,4026.8096999498084,108.35493827160494
1769369917,50,,Aggregated,17.100000,0.000000,760,1100,1400,1600,1900,2100,3200,3500,4000,4000,4000,343,0,760.0,890.6961268224039,54.648300050757825,4026.8096999498084,108.44897959183673
1769369918,50,,Aggregated,17.400000,0.000000,760,1100,1400,1600,1900,2100,3000,3500,4000,4000,4000,358,0,760.0,882.014837989118,54.648300050757825,4026.8096999498084,108.57541899441341
1769369919,50,,Aggregated,17.300000,0.000000,760,1100,1400,1600,1900,2100,3000,3500,4000,4000,4000,371,0,760.0,889.7055474384825,54.648300050757825,4026.8096999498084,108.46361185983828
1769369920,50,,Aggregated,17.400000,0.000000,780,1100,1400,1600,1900,2100,3000,3500,4000,4000,4000,390,0,780.0,896.9830682041505,54.648300050757825,4026.8096999498084,108.36410256410257
1769369921,50,,Aggregated,16.300000,0.000000,810,1100,1400,1600,1900,2000,2900,3500,4000,4000,4000,402,0,800.0,902.9768283571005,54.648300050757825,4026.8096999498084,108.32587064676616
1769369922,50,,Aggregated,17.000000,0.000000,820,1100,1400,1600,1900,2000,2900,3500,4000,4000,4000,425,0,820.0,904.4900687055333,54.648300050757825,4026.8096999498084,108.26588235294118
1769369923,50,,Aggregated,16.700000,0.000000,820,1100,1400,1600,1900,2000,2900,3500,4000,4000,4000,439,0,820.0,898.8493150338777,54.648300050757825,4026.8096999498084,108.29157175398633
1769369924,50,,Aggregated,16.600000,0.000000,820,1100,1400,1600,1900,2000,2700,3500,4000,4000,4000,453,0,820.0,906.2456576154664,54.648300050757825,4026.8096999498084,108.27152317880795
1769369925,50,,Aggregated,16.700000,0.000000,820,1100,1400,1600,1900,2000,2700,3500,4000,4000,4000,477,0,820.0,901.0966540879493,54.648300050757825,4026.8096999498084,108.30607966457023
1769369926,50,,Aggregated,16.500000,0.000000,820,1100,1400,1600,1900,2000,2700,3500,4000,4000,4000,488,0,820.0,903.1534295077779,54.648300050757825,4026.8096999498084,108.31147540983606
1769369927,50,,Aggregated,16.400000,0.000000,820,1100,1400,1600,1900,2000,2700,3300,4000,4000,4000,502,0,820.0,900.8763545810568,54.648300050757825,4026.8096999498084,108.35458167330677
1769369928,50,,Aggregated,16.600000,0.000000,840,1200,1400,1600,1900,2000,2700,3300,4000,4000,4000,526,0,840.0,914.45165513302,54.648300050757825,4026.8096999498084,108.30038022813689
1769369929,50,,Aggregated,16.100000,0.000000,860,1200,1400,1600,1900,2000,2700,3300,4000,4000,4000,543,0,860.0,916.1723364638954,54.648300050757825,4026.8096999498084,108.30018416206262
1769369930,50,,Aggregated,16.200000,0.000000,860,1200,1400,1600,1900,2000,2500,3300,4000,4000,4000,552,0,840.0,914.2838721013834,54.648300050757825,4026.8096999498084,108.29710144927536
1769369931,50,,Aggregated,16.800000,0.000000,860,1200,1400,1600,1900,2000,2500,3300,4000,4000,4000,574,0,860.0,918.6905599302671,54.648300050757825,4026.8096999498084,108.23519163763066
1769369932,50,,Aggregated,16.500000,0.000000,860,1200,1400,1600,1900,2000,2500,3300,4000,4000,4000,590,0,860.0,917.711245593165,54.648300050757825,4026.8096999498084,108.2593220338983
1769369933,50,,Aggregated,16.700000,0.000000,860,1200,1400,1600,1900,2000,2400,3200,4000,4000,4000,607,0,860.0,916.8795838547776,54.648300050757825,4026.8096999498084,108.29324546952225
1769369934,50,,Aggregated,16.400000,0.000000,860,1200,1400,1600,1900,2000,2400,3200,4000,4000,4000,620,0,860.0,916.6975935483576,54.648300050757825,4026.8096999498084,108.30645161290323
1769369935,50,,Aggregated,16.400000,0.000000,860,1200,1400,1600,1900,2000,2400,3200,4000,4000,4000,639,0,860.0,916.5046040685804,54.648300050757825,4026.8096999498084,108.36776212832551
1769369936,50,,Aggregated,16.900000,0.000000,860,1200,1400,1600,1900,2000,2300,3200,4000,4000,4000,656,0,860.0,923.7005673781912,54.648300050757825,4026.8096999498084,108.33689024390245
