Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769370450,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769370451,10,,Aggregated,0.000000,0.000000,120,140,140,170,170,170,170,170,170,170,170,5,0,120.0,132.71476000081748,117.23420000635087,168.4591999510303,117.4
1769370452,20,,Aggregated,0.000000,0.000000,170,940,1700,1800,1900,1900,1900,1900,1900,1900,1900,15,0,170.0,752.4255933084836,56.372599909082055,1896.127499989234,111.73333333333333
1769370453,30,,Aggregated,5.000000,0.000000,900,1400,1700,1800,1900,1900,1900,1900,1900,1900,1900,24,0,740.0,893.0575416500991,56.372599909082055,1896.127499989234,109.75
1769370454,40,,Aggregated,3.500000,0.000000,940,1400,1600,1700,1900,1900,2100,2100,2100,2100,2100,41,0,940.0,929.7335146210816,56.372599909082055,2120.233300025575,109.07317073170732
1769370455,50,,Aggregated,5.333333,0.000000,740,1400,1500,1600,1900,2000,2100,2100,2100,2100,2100,58,0,730.0,870.5650792970996,56.372599909082055,2120.233300025575,108.55172413793103
1769370456,50,,Aggregated,7.000000,0.000000,940,1400,1600,1700,1900,2100,2200,4000,4000,4000,4000,79,0,940.0,1003.9821417598479,56.372599909082055,3988.210199982859,107.92405063291139
1769370457,50,,Aggregated,9.200000,0.000000,860,1400,1500,1600,1900,2100,3000,4000,4000,4000,4000,97,0,860.0,961.2014360759484,56.372599909082055,3988.210199982859,108.21649484536083
1769370458,50,,Aggregated,10.333333,0.000000,740,1300,1500,1600,1900,2100,2200,3000,4000,4000,4000,119,0,740.0,915.5204453722754,56.372599909082055,3988.210199982859,108.41176470588235
1769370459,50,,Aggregated,11.857143,0.000000,730,1200,1500,1500,1900,2000,2200,3000,4000,4000,4000,136,0,710.0,885.4187411720084,56.372599909082055,3988.210199982859,108.23529411764706
1769370460,50,,Aggregated,12.250000,0.000000,710,1200,1500,1500,1900,2000,2100,3000,4000,4000,4000,154,0,700.0,868.6585519440146,56.372599909082055,3988.210199982859,108.3896103896104
1769370461,50,,Aggregated,13.444444,0.000000,700,1200,1400,1500,1800,2000,2100,3000,4000,4000,4000,170,0,680.0,853.9953358793248,56.372599909082055,3988.210199982859,108.37058823529412
1769370462,50,,Aggregated,13.800000,0.000000,740,1300,1500,1500,1800,2000,2100,3000,4000,4000,4000,191,0,740.0,876.3802712033527,54.769900045357645,3988.210199982859,108.21465968586388
1769370463,50,,Aggregated,15.100000,0.000000,740,1200,1500,1600,1800,2000,2100,2200,4000,4000,4000,207,0,740.0,868.8233198057005,54.769900045357645,3988.210199982859,108.29951690821257
1769370464,50,,Aggregated,16.300000,0.000000,760,1200,1500,1600,1800,2000,2100,2200,4000,4000,4000,222,0,740.0,878.6726126128489,54.769900045357645,3988.210199982859,108.31981981981981
1769370465,50,,Aggregated,17.700000,0.000000,800,1200,1400,1600,1800,2000,2100,2200,4000,4000,4000,241,0,800.0,881.272328630596,54.769900045357645,3988.210199982859,108.23651452282158
1769370466,50,,Aggregated,18.000000,0.000000,800,1200,1400,1600,1800,2000,2100,2200,4000,4000,4000,259,0,800.0,879.8304374503246,54.769900045357645,3988.210199982859,108.38996138996139
1769370467,50,,Aggregated,17.700000,0.000000,760,1200,1400,1500,1800,2000,2100,2200,4000,4000,4000,277,0,760.0,864.8158545115801,54.34219993185252,3988.210199982859,108.49458483754513
1769370468,50,,Aggregated,18.200000,0.000000,760,1200,1400,1500,1800,2000,2100,2200,4000,4000,4000,291,0,760.0,866.617203435278,54.34219993185252,3988.210199982859,108.42268041237114
1769370469,50,,Aggregated,17.900000,0.000000,780,1200,1400,1600,1800,2000,2100,2100,4000,4000,4000,304,0,760.0,873.017409867316,54.34219993185252,3988.210199982859,108.4375
1769370470,50,,Aggregated,17.900000,0.000000,820,1300,1500,1600,1800,2000,2100,2200,4000,4000,4000,327,0,820.0,893.3064565746063,54.34219993185252,3988.210199982859,108.2874617737003
1769370471,50,,Aggregated,17.000000,0.000000,820,1300,1500,1600,1800,2000,2100,2200,4000,4000,4000,339,0,820.0,891.2066011792625,54.34219993185252,3988.210199982859,108.35398230088495
1769370472,50,,Aggregated,16.700000,0.000000,820,1300,1500,1600,1800,2000,2100,2200,4000,4000,4000,357,0,820.0,895.9617366947766,54.34219993185252,3988.210199982859,108.35854341736695
