Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769369988,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769369989,10,,Aggregated,0.000000,0.000000,630,770,770,820,820,820,820,820,820,820,820,5,0,630.0,578.4251399803907,129.94900008197874,821.6892998898402,108.4
1769369990,20,,Aggregated,0.000000,0.000000,770,840,1300,1300,1500,2000,2000,2000,2000,2000,2000,11,0,770.0,825.3008818190375,115.26890005916357,1953.7409000331536,108.45454545454545
1769369991,30,,Aggregated,3.000000,0.000000,790,1200,1400,1500,2000,2100,2400,2400,2400,2400,2400,29,0,790.0,855.1827931078151,57.47280002105981,2415.386399952695,109.62068965517241
1769369992,40,,Aggregated,4.500000,0.000000,790,1100,1400,1600,2000,2100,2400,2400,2400,2400,2400,42,0,770.0,845.6615642866209,57.47280002105981,2415.386399952695,110.0
1769369993,50,,Aggregated,8.666667,0.000000,770,1100,1300,1500,1900,2000,2100,2400,2400,2400,2400,61,0,770.0,820.5615508209792,57.47280002105981,2415.386399952695,109.54098360655738
1769369994,50,,Aggregated,9.250000,0.000000,790,1200,1400,1500,1900,2000,2100,2400,2400,2400,2400,76,0,770.0,834.5879210591145,54.43860008381307,2415.386399952695,109.61842105263158
1769369995,50,,Aggregated,10.000000,0.000000,820,1300,1400,1500,1900,2000,2100,2400,2400,2400,2400,96,0,790.0,864.6076791713616,54.43860008381307,2415.386399952695,109.45833333333333
1769369996,50,,Aggregated,11.833333,0.000000,790,1300,1500,1700,1900,2000,2100,2400,3300,3300,3300,115,0,790.0,884.3444930480631,54.43860008381307,3311.481500044465,109.55652173913043
1769369997,50,,Aggregated,12.285714,0.000000,820,1300,1400,1600,1900,2000,2100,2400,3300,3300,3300,131,0,820.0,871.0672717580558,54.43860008381307,3311.481500044465,109.5114503816794
1769369998,50,,Aggregated,13.125000,0.000000,790,1300,1500,1600,1900,2000,2100,2400,3300,3300,3300,152,0,770.0,855.676959211307,54.43860008381307,3311.481500044465,109.57236842105263
1769369999,50,,Aggregated,14.000000,0.000000,790,1200,1400,1600,1900,2000,2100,2400,3300,3300,3300,166,0,770.0,853.9077457824599,54.43860008381307,3311.481500044465,109.5
1769370000,50,,Aggregated,14.500000,0.000000,820,1300,1500,1600,1900,2000,2100,2400,3300,3300,3300,183,0,820.0,861.6070142066707,54.43860008381307,3311.481500044465,109.40437158469945
1769370001,50,,Aggregated,15.700000,0.000000,760,1200,1400,1500,1900,2000,2100,2100,3300,3300,3300,203,0,760.0,855.0722285706017,54.43860008381307,3311.481500044465,109.13793103448276
1769370002,50,,Aggregated,16.600000,0.000000,760,1200,1400,1500,1800,2000,2100,2100,3300,3300,3300,222,0,740.0,847.7273788276917,53.40039997827262,3311.481500044465,109.13513513513513
1769370003,50,,Aggregated,16.900000,0.000000,760,1300,1400,1600,1800,2000,2100,2100,3300,3300,3300,239,0,760.0,853.7784928858288,53.40039997827262,3311.481500044465,109.19665271966527
1769370004,50,,Aggregated,18.100000,0.000000,740,1200,1400,1500,1800,2000,2100,2100,3300,3300,3300,257,0,740.0,847.7731073929309,53.40039997827262,3311.481500044465,109.03891050583658
1769370005,50,,Aggregated,18.400000,0.000000,770,1200,1400,1500,1800,2000,2100,2100,3300,3300,3300,273,0,770.0,856.3647315024667,53.40039997827262,3311.481500044465,108.94871794871794
1769370006,50,,Aggregated,17.600000,0.000000,760,1200,1400,1500,1800,2000,2100,2100,3300,3300,3300,294,0,760.0,847.618002721289,53.40039997827262,3311.481500044465,108.95918367346938
1769370007,50,,Aggregated,18.000000,0.000000,770,1200,1400,1500,1800,2000,2100,2100,3300,3300,3300,304,0,760.0,853.5591263161654,53.40039997827262,3311.481500044465,108.94407894736842
1769370008,50,,Aggregated,18.000000,0.000000,780,1200,1400,1500,1800,2000,2100,2100,3300,3300,3300,325,0,780.0,849.5940633834555,53.40039997827262,3311.481500044465,108.92923076923077
1769370009,50,,Aggregated,17.700000,0.000000,820,1300,1400,1500,1800,2000,2100,2100,3300,3300,3300,338,0,800.0,865.3167133128612,53.40039997827262,3311.481500044465,108.85207100591715
1769370010,50,,Aggregated,17.300000,0.000000,840,1300,1500,1600,1800,2000,2100,2100,3300,3300,3300,359,0,840.0,884.8444445672883,53.40039997827262,3311.481500044465,108.72423398328691
1769370011,50,,Aggregated,17.000000,0.000000,840,1300,1500,1600,1900,2000,2100,2100,3300,3300,3300,376,0,840.0,885.9663574459115,53.40039997827262,3311.481500044465,108.7686170212766
1769370012,50,,Aggregated,17.400000,0.000000,840,1300,1500,1600,1900,2000,2100,2100,3300,3300,3300,384,0,840.0,889.137123437043,53.40039997827262,3311.481500044465,108.73177083333333
1769370013,50,,Aggregated,17.500000,0.000000,840,1300,1500,1600,1900,2000,2100,2100,3300,3300,3300,409,0,840.0,896.0796146696857,53.40039997827262,3311.481500044465,108.7114914425428
1769370014,50,,Aggregated,16.300000,0.000000,840,1300,1500,1600,1900,2000,2100,2100,3300,3300,3300,426,0,840.0,896.2539096246473,53.40039997827262,3311.481500044465,108.70657276995306
1769370015,50,,Aggregated,16.300000,0.000000,840,1300,1500,1600,1900,2000,2100,2100,3300,3300,3300,439,0,840.0,897.6776610478092,53.40039997827262,3311.481500044465,108.65831435079727
