Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769370543,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769370544,10,,Aggregated,0.000000,0.000000,430,450,450,530,530,530,530,530,530,530,530,5,0,430.0,340.3892599977553,117.57120001129806,534.0425000758842,109.8
1769370545,30,,Aggregated,0.000000,0.000000,450,900,1000,1800,1800,2000,2000,2000,2000,2000,2000,13,0,450.0,739.1523615403387,105.66260002087802,1994.9366999790072,109.38461538461539
1769370546,40,,Aggregated,4.000000,0.000000,580,1000,1600,1700,1800,2000,2000,2000,2000,2000,2000,20,0,530.0,808.6238899966702,105.66260002087802,1994.9366999790072,108.3
1769370547,50,,Aggregated,4.500000,0.000000,930,1300,1700,1700,1900,2100,3900,3900,3900,3900,3900,33,0,930.0,999.8368484842958,61.011800076812506,3926.702899974771,108.18181818181819
1769370548,50,,Aggregated,5.333333,0.000000,1000,1400,1700,1800,2000,2500,3300,3900,3900,3900,3900,53,0,1000.0,1059.535632074705,61.011800076812506,3926.702899974771,108.45283018867924
1769370549,50,,Aggregated,7.000000,0.000000,1000,1600,1700,1800,2000,2500,3800,3900,3900,3900,3900,71,0,1000.0,1095.504949297297,56.11260002478957,3926.702899974771,108.54929577464789
1769370550,50,,Aggregated,9.200000,0.000000,1000,1400,1700,1800,2000,3300,3800,3900,3900,3900,3900,92,0,980.0,1095.735926088705,56.11260002478957,3926.702899974771,108.69565217391305
1769370551,50,,Aggregated,10.000000,0.000000,960,1400,1700,1800,2000,3300,3800,3900,4100,4100,4100,104,0,960.0,1087.8575855772046,56.11260002478957,4122.365499963053,108.54807692307692
1769370552,50,,Aggregated,10.857143,0.000000,900,1300,1700,1700,2000,2500,3800,3900,4100,4100,4100,126,0,900.0,998.5633007941826,55.27480004820973,4122.365499963053,109.21428571428571
1769370553,50,,Aggregated,12.250000,0.000000,900,1300,1700,1700,2000,2500,3800,3900,4100,4100,4100,148,0,900.0,995.5641006755114,55.27480004820973,4122.365499963053,109.23648648648648
1769370554,50,,Aggregated,12.666667,0.000000,900,1300,1700,1700,2000,2300,3300,3900,4100,4100,4100,162,0,870.0,985.2758938264113,55.27480004820973,4122.365499963053,109.1358024691358
1769370555,50,,Aggregated,13.400000,0.000000,870,1300,1600,1700,1900,2300,3300,3900,4100,4100,4100,176,0,840.0,976.7380176113379,55.27480004820973,4122.365499963053,108.99431818181819
1769370556,50,,Aggregated,15.200000,0.000000,920,1300,1600,1700,2000,2100,3300,3900,4100,4100,4100,193,0,920.0,992.9402984426613,55.27480004820973,4122.365499963053,108.8238341968912
1769370557,50,,Aggregated,15.900000,0.000000,920,1300,1600,1700,1900,2100,3300,3800,4100,4100,4100,215,0,920.0,998.1714255777513,55.27480004820973,4122.365499963053,108.5813953488372
1769370558,50,,Aggregated,16.700000,0.000000,900,1300,1600,1700,1900,2100,3300,3800,4100,4100,4100,236,0,900.0,980.4595949106565,55.27480004820973,4122.365499963053,108.5042372881356
1769370559,50,,Aggregated,17.700000,0.000000,900,1300,1600,1700,1900,2100,3300,3800,4100,4100,4100,250,0,900.0,977.169372796081,55.07420003414154,4122.365499963053,108.468
1769370560,50,,Aggregated,17.600000,0.000000,880,1300,1600,1700,1900,2000,3300,3800,4100,4100,4100,275,0,880.0,958.4538167232478,54.9674000358209,4122.365499963053,108.41090909090909
1769370561,50,,Aggregated,18.000000,0.000000,920,1300,1600,1700,1900,2000,3300,3800,4100,4100,4100,287,0,920.0,976.6106512158207,54.9674000358209,4122.365499963053,108.31358885017421
1769370562,50,,Aggregated,18.400000,0.000000,920,1300,1600,1700,1900,2000,3300,3800,4100,4100,4100,297,0,920.0,972.2789215454707,54.9674000358209,4122.365499963053,108.38047138047138
1769370563,50,,Aggregated,18.000000,0.000000,920,1300,1600,1700,1900,2000,3200,3300,4100,4100,4100,324,0,920.0,972.0537107984713,54.319499991834164,4122.365499963053,108.3858024691358
1769370564,50,,Aggregated,17.400000,0.000000,920,1300,1600,1700,1900,2000,3200,3300,4100,4100,4100,340,0,920.0,965.0429982311941,54.319499991834164,4122.365499963053,108.46470588235294
1769370565,50,,Aggregated,17.500000,0.000000,920,1300,1600,1700,1900,2000,3000,3300,4100,4100,4100,353,0,920.0,958.6508215263898,54.319499991834164,4122.365499963053,108.42209631728045
1769370566,50,,Aggregated,17.500000,0.000000,920,1300,1600,1700,1900,2000,3000,3300,4100,4100,4100,375,0,920.0,961.5428597306212,54.319499991834164,4122.365499963053,108.384
1769370567,50,,Aggregated,17.500000,0.000000,920,1300,1600,1700,1900,2000,3000,3300,4100,4100,4100,390,0,920.0,965.3788438431011,54.319499991834164,4122.365499963053,108.43846153846154
1769370568,50,,Aggregated,17.700000,0.000000,920,1300,1600,1700,1900,2000,2500,3300,4100,4100,4100,407,0,920.0,960.1643916430565,54.319499991834164,4122.365499963053,108.4914004914005
1769370569,50,,Aggregated,17.500000,0.000000,940,1400,1600,1700,1900,2000,2500,3300,4100,4100,4100,427,0,940.0,967.5604524562546,54.319499991834164,4122.365499963053,108.49414519906323
